worker_id,state,sex,marital_status,religion,social_group,urban_rural,education,employment_type,employer_type,age,annual_wage_inr,work_hours_year,contract_status,is_migrant,language,low_resource_language,wage_violation_prob,wage_below_minimum,rights_awareness,ai_usability_score,social_protection_gap
1189,Uttarakhand,Male,Married,Muslim,Muslim,Urban,Middle (6-9),casual_piecework,private_individual,45,71970,2912,none,False,Hindi,False,0.924,True,0.355,3,0.744
1190,Mizoram,Female,Unmarried,Christian,Christian/Sikh/Jain,Urban,1-4 yrs,casual_piecework,other,28,63370,2493,none,True,Hindi,False,0.99,True,0.03,1,0.991
1191,West Bengal,Male,Unmarried,Hindu,Muslim,Urban,Middle (6-9),regular_informal,private_individual,22,74910,2905,none,False,Bengali,False,0.42,True,0.217,3,0.785
1192,Delhi,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),regular_informal,private_individual,29,183924,2946,none,False,Hindi,False,0.504,True,0.501,3,0.7
1193,Haryana,Male,Married,Hindu,Adivasi (ST),Urban,Higher Sec (12-14),casual_daily,private_individual,48,4288,3057,none,True,Hindi,False,0.99,True,0.353,4,0.669
1194,Bihar,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,regular_informal,private_firm,46,13964,2933,written,False,Bhojpuri,True,0.36,False,0.684,1,0.395
1195,Maharashtra,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_individual,50,219965,2789,none,False,Marathi,False,0.504,False,0.174,5,0.248
1196,Haryana,Male,Married,Muslim,Muslim,Urban,Graduate (15),casual_piecework,private_individual,25,31390,368,none,True,Hindi,False,0.99,True,0.369,5,0.589
1197,Gujarat,Female,Married,Hindu,Forward caste,Urban,Middle (6-9),casual_daily,private_individual,27,51800,2469,none,False,Gujarati,False,0.99,True,0.569,3,0.679
1198,Andhra Pradesh,Male,Married,Hindu,Forward caste,Rural,Secondary (10-11),regular_informal,private_firm,41,61694,3992,written,True,Telugu,False,0.39,False,0.714,3,0.236
1199,Karnataka,Female,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_firm,35,71479,2522,written,False,Kannada,False,0.414,True,0.947,5,0.416
1200,Chhattisgarh,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,59,11302,1841,none,True,Hindi,False,0.99,True,0.23,2,0.856
1201,Uttar Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Secondary (10-11),regular_informal,other_govt_program,33,41953,3004,none,False,Bhojpuri,True,0.504,False,0.255,2,0.448
1202,Haryana,Male,Married,Hindu,Dalit (SC),Rural,Graduate (15),regular_informal,private_firm,36,70380,2887,written,False,Hindi,False,0.36,False,0.882,4,0.11
1203,Gujarat,Female,Separated/Divorced,Hindu,Brahmin,Rural,Primary (5),casual_daily,private_individual,46,47889,2049,none,False,Gujarati,False,0.99,True,0.149,1,0.955
1204,Odisha,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_firm,46,69853,1720,none,False,Odia,False,0.99,True,0.462,2,0.786
1205,Assam,Male,Married,Muslim,Muslim,Urban,Primary (5),regular_informal,private_firm,40,72791,2968,written,False,Hindi,False,0.3,False,0.871,2,0.264
1206,West Bengal,Male,Married,Hindu,Dalit (SC),Urban,1-4 yrs,regular_informal,private_firm,45,79272,1925,written,False,Bengali,False,0.36,True,0.748,1,0.776
1207,Kerala,Male,Married,Christian,Christian/Sikh/Jain,Urban,Secondary (10-11),casual_daily,private_firm,52,79830,2445,none,True,Hindi,False,0.99,True,0.115,4,0.74
1208,West Bengal,Male,Married,Hindu,Forward caste,Rural,1-4 yrs,casual_daily,private_individual,50,35237,1614,none,True,Bengali,False,0.99,True,0.401,1,0.88
1209,Chhattisgarh,Female,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,mgnrega,21,4656,251,none,False,Hindi,False,0.99,True,0.244,1,0.927
1210,Goa,Male,Married,Hindu,OBC,Urban,Secondary (10-11),regular_informal,private_individual,39,70100,3029,none,False,Hindi,False,0.42,True,0.151,4,0.73
1211,Assam,Male,Unmarried,Muslim,Muslim,Urban,Secondary (10-11),casual_piecework,other,24,206184,2773,none,True,Hindi,False,0.99,True,0.359,4,0.667
1212,Karnataka,Male,Married,Hindu,OBC,Rural,Primary (5),casual_daily,private_individual,29,76640,2558,none,False,Kannada,False,0.868,False,0.231,1,0.531
1213,Punjab,Male,Married,Sikh,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,46,53027,1611,none,False,Hindi,False,0.99,True,0.03,1,0.991
1214,West Bengal,Female,Married,Hindu,Brahmin,Urban,Higher Sec (12-14),regular_informal,other_govt_program,52,198233,2872,none,False,Bengali,False,0.483,True,0.193,4,0.717
1215,Meghalaya,Male,Unmarried,Tribal,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_firm,21,5383,1031,none,False,Hindi,False,0.99,True,0.094,2,0.897
1216,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Secondary (10-11),casual_daily,private_individual,23,3513,1629,none,False,Telugu,False,0.99,True,0.275,3,0.768
1217,Punjab,Male,Married,Christian,Christian/Sikh/Jain,Urban,Middle (6-9),casual_daily,private_individual,27,76655,1940,none,False,Hindi,False,0.868,True,0.221,3,0.784
1218,Delhi,Male,Married,Muslim,Muslim,Rural,Middle (6-9),casual_daily,mgnrega,40,80392,2190,none,True,Hindi,False,0.99,True,0.135,2,0.884
1219,Dadra & Nagar Haveli,Female,Married,Christian,Dalit (SC),Rural,1-4 yrs,casual_piecework,private_individual,58,2171,1636,none,True,Hindi,False,0.99,True,0.032,1,0.99
1220,Maharashtra,Female,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,25,18213,953,none,False,Marathi,False,0.99,True,0.148,2,0.881
1221,Delhi,Male,Unmarried,Hindu,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_firm,26,76838,2977,written,True,Hindi,False,0.468,True,0.813,4,0.531
1222,Rajasthan,Female,Married,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_individual,27,48195,1810,none,True,Hindi,False,0.99,True,0.186,3,0.794
1223,Chhattisgarh,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,mgnrega,48,7413,1994,none,False,Hindi,False,0.868,True,0.176,2,0.872
1224,Haryana,Male,Married,Hindu,Brahmin,Urban,Graduate (15),regular_informal,other_govt_program,46,33864,2827,none,False,Hindi,False,0.42,False,0.146,5,0.256
1225,Maharashtra,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,other,25,14337,1113,none,False,Marathi,False,0.99,True,0.117,1,0.965
1226,West Bengal,Male,Married,Hindu,Forward caste,Rural,1-4 yrs,casual_daily,private_firm,45,23530,2189,none,False,Hindi,False,0.868,True,0.103,1,0.969
1227,Maharashtra,Male,Married,Buddhist,Dalit (SC),Rural,Secondary (10-11),casual_daily,private_individual,21,59998,1307,none,True,Hindi,False,0.99,True,0.509,3,0.697
1228,Jharkhand,Male,Married,Other,Adivasi (ST),Rural,1-4 yrs,casual_daily,private_individual,52,36907,1146,none,False,Hindi,False,0.99,True,0.306,1,0.908
1229,West Bengal,Male,Married,Hindu,Dalit (SC),Urban,Secondary (10-11),regular_informal,private_firm,29,51592,2941,written,False,Bengali,False,0.36,False,0.894,4,0.107
1230,Tamil Nadu,Female,Widowed,Hindu,Dalit (SC),Rural,Secondary (10-11),casual_daily,private_individual,65,51915,2117,none,True,Tamil,False,0.99,True,0.603,3,0.669
1231,Himachal Pradesh,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_piecework,private_individual,47,24313,2131,none,True,Hindi,False,0.99,True,0.162,1,0.951
1232,Uttar Pradesh,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_firm,49,4618,1291,none,True,Bhojpuri,True,0.99,True,0.149,1,0.955
1233,Kerala,Female,Married,Hindu,Dalit (SC),Urban,Higher Sec (12-14),short_term_contract,mgnrega,47,795,944,verbal,False,Hindi,False,0.621,True,0.305,4,0.684
1234,Madhya Pradesh,Male,Married,Muslim,Adivasi (ST),Rural,Primary (5),casual_daily,private_firm,34,29374,2592,none,True,Hindi,False,0.99,True,0.347,1,0.896
1235,Punjab,Female,Married,Sikh,Christian/Sikh/Jain,Urban,Middle (6-9),casual_daily,private_individual,23,21030,2266,none,True,Hindi,False,0.99,True,0.207,3,0.788
1236,Tamil Nadu,Female,Married,Hindu,Forward caste,Rural,Primary (5),casual_daily,mgnrega,62,2888,311,none,False,Tamil,False,0.99,True,0.158,1,0.953
1237,Delhi,Male,Married,Hindu,Dalit (SC),Urban,Post-graduate (16+),regular_informal,private_firm,31,238331,2898,written,False,Hindi,False,0.36,True,0.712,5,0.486
1238,West Bengal,Male,Married,Muslim,Muslim,Rural,Higher Sec (12-14),casual_piecework,private_individual,22,33660,712,none,False,Bengali,False,0.924,True,0.103,3,0.819
1239,Tamil Nadu,Male,Married,Hindu,Dalit (SC),Urban,Secondary (10-11),casual_daily,private_individual,51,36513,1762,none,False,Tamil,False,0.99,True,0.375,4,0.662
1240,West Bengal,Male,Married,Hindu,Forward caste,Urban,Graduate (15),regular_informal,private_firm,28,54909,2814,written,True,Bengali,False,0.39,False,0.777,5,0.067
1241,Andhra Pradesh,Female,Married,Hindu,Forward caste,Urban,Middle (6-9),casual_daily,mgnrega,40,5041,1105,none,True,Telugu,False,0.99,True,0.753,3,0.624
1242,Andhra Pradesh,Male,Married,Hindu,OBC,Urban,Higher Sec (12-14),regular_informal,private_firm,36,99625,2951,written,False,Telugu,False,0.3,False,0.906,4,0.103
1243,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,private_individual,35,42788,2194,none,True,Kannada,False,0.99,True,0.394,1,0.882
1244,Delhi,Female,Unmarried,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_individual,27,75730,2891,none,False,Hindi,False,0.58,False,0.265,5,0.22
1245,Madhya Pradesh,Male,Married,Hindu,Brahmin,Rural,Middle (6-9),casual_daily,other,23,10466,619,none,False,Hindi,False,0.868,True,0.199,2,0.865
1246,Tamil Nadu,Female,Separated/Divorced,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,mgnrega,22,10782,223,none,False,Tamil,False,0.99,True,0.217,1,0.935
1247,Andhra Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,21,39661,683,none,False,Telugu,False,0.99,True,0.108,2,0.893
1248,Assam,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,45,51799,2725,none,True,Hindi,False,0.99,True,0.06,2,0.907
1249,Bihar,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,other,45,42261,1644,none,True,Bhojpuri,True,0.99,True,0.092,1,0.972
1250,Bihar,Male,Unmarried,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,59,52903,2264,none,False,Bhojpuri,True,0.868,True,0.186,1,0.944
1251,Karnataka,Male,Widowed,Christian,Dalit (SC),Urban,Middle (6-9),casual_daily,private_individual,60,46775,1968,none,True,Kannada,False,0.99,True,0.155,3,0.804
1252,Karnataka,Male,Unmarried,Hindu,Muslim,Rural,1-4 yrs,casual_daily,private_individual,18,56626,2023,none,False,Hindi,False,0.868,False,0.153,1,0.554
1253,Gujarat,Male,Married,Hindu,OBC,Rural,Middle (6-9),casual_daily,mgnrega,21,91,517,none,True,Gujarati,False,0.99,True,0.374,2,0.813
1254,Punjab,Male,Married,Sikh,Christian/Sikh/Jain,Rural,Middle (6-9),regular_informal,private_individual,45,42837,2195,none,False,Hindi,False,0.42,True,0.605,2,0.743
1255,Uttar Pradesh,Male,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,other_govt_program,32,16487,1552,none,True,Hindi,False,0.99,True,0.229,1,0.931
1256,Karnataka,Male,Married,Jain,Christian/Sikh/Jain,Urban,Middle (6-9),casual_daily,private_individual,49,192602,2493,none,False,Kannada,False,0.868,True,0.172,3,0.798
1257,Karnataka,Male,Married,Hindu,OBC,Rural,Secondary (10-11),casual_daily,private_individual,51,49479,2096,none,False,Kannada,False,0.868,True,0.282,3,0.765
1258,West Bengal,Male,Unmarried,Hindu,Brahmin,Urban,Middle (6-9),regular_informal,private_firm,22,42307,2939,written,False,Bengali,False,0.3,True,0.93,3,0.571
1259,West Bengal,Male,Married,Hindu,Forward caste,Urban,Graduate (15),regular_informal,private_firm,45,229710,2904,written,False,Bengali,False,0.3,True,0.38,5,0.586
1260,Tamil Nadu,Male,Married,Christian,Adivasi (ST),Rural,Middle (6-9),casual_daily,mgnrega,21,1932,241,none,False,Tamil,False,0.99,True,0.264,2,0.846
1261,Haryana,Male,Married,Muslim,Muslim,Urban,Primary (5),casual_daily,private_individual,19,190997,1058,none,True,Hindi,False,0.99,True,0.043,2,0.912
1262,West Bengal,Male,Unmarried,Hindu,Forward caste,Urban,Secondary (10-11),casual_daily,private_firm,20,18564,1320,none,True,Bengali,False,0.99,True,0.15,4,0.73
1263,Himachal Pradesh,Female,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_piecework,mgnrega,60,4691,2034,none,False,Hindi,False,0.99,True,0.263,1,0.921
1264,Delhi,Male,Unmarried,Muslim,Muslim,Urban,Middle (6-9),short_term_contract,private_individual,18,72508,3834,verbal,False,Hindi,False,0.45,True,0.313,3,0.756
1265,West Bengal,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,24,15138,822,none,True,Bengali,False,0.99,True,0.34,2,0.823
1266,Chhattisgarh,Male,Unmarried,Buddhist,Dalit (SC),Rural,1-4 yrs,casual_daily,other,25,2023,356,none,False,Hindi,False,0.99,True,0.021,1,0.994
1267,Karnataka,Female,Married,Sikh,OBC,Rural,Middle (6-9),casual_daily,private_individual,34,24211,1929,none,True,Kannada,False,0.99,True,0.117,2,0.89
1268,Punjab,Male,Married,Christian,Christian/Sikh/Jain,Rural,Middle (6-9),regular_informal,private_individual,36,48678,2321,none,False,Hindi,False,0.42,True,0.411,2,0.802
1269,Madhya Pradesh,Male,Unmarried,Hindu,Forward caste,Rural,Graduate (15),casual_daily,private_firm,23,136046,2316,none,False,Hindi,False,0.868,True,0.538,4,0.614
1270,Andhra Pradesh,Male,Unmarried,Hindu,Forward caste,Urban,Middle (6-9),casual_daily,private_individual,21,33534,2881,none,False,Telugu,False,0.868,True,0.088,3,0.824
1271,Chhattisgarh,Female,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,mgnrega,22,70,384,none,False,Hindi,False,0.99,True,0.086,2,0.899
1272,West Bengal,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_individual,25,41172,2149,none,False,Bengali,False,0.99,True,0.077,2,0.902
1273,Manipur,Male,Married,Hindu,Forward caste,Urban,Higher Sec (12-14),casual_daily,private_individual,53,40823,2976,none,True,Hindi,False,0.99,True,0.136,4,0.734
1274,Maharashtra,Male,Married,Buddhist,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,28,41113,3523,none,False,Marathi,False,0.99,True,0.382,2,0.81
1275,Haryana,Male,Married,Muslim,Muslim,Urban,1-4 yrs,casual_daily,other,53,71747,1944,none,False,Hindi,False,0.868,True,0.38,1,0.886
1276,Punjab,Male,Married,Sikh,Christian/Sikh/Jain,Urban,1-4 yrs,regular_informal,private_individual,42,56479,2254,none,False,Hindi,False,0.42,True,0.102,1,0.969
1277,Arunachal Pradesh,Female,Married,Christian,Adivasi (ST),Rural,Higher Sec (12-14),casual_daily,mgnrega,35,5974,561,none,True,Hindi,False,0.99,True,0.211,3,0.787
1278,Tamil Nadu,Male,Married,Hindu,OBC,Rural,1-4 yrs,casual_daily,private_individual,49,74365,1674,none,False,Tamil,False,0.868,True,0.081,1,0.976
1279,Karnataka,Male,Married,Hindu,OBC,Urban,Secondary (10-11),casual_daily,private_individual,35,46189,3733,none,True,Kannada,False,0.99,True,0.086,4,0.749
1280,Rajasthan,Male,Unmarried,Hindu,Dalit (SC),Rural,Higher Sec (12-14),casual_daily,other,26,69106,2867,none,True,Urdu,False,0.99,True,0.434,3,0.72
1281,Uttar Pradesh,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),regular_informal,private_firm,40,31258,2455,written,True,Hindi,False,0.39,False,0.831,2,0.276
1282,Tamil Nadu,Female,Widowed,Hindu,Dalit (SC),Rural,1-4 yrs,casual_daily,mgnrega,58,9175,668,none,False,Tamil,False,0.99,True,0.062,1,0.981
1283,Bihar,Male,Married,Hindu,Dalit (SC),Urban,Middle (6-9),casual_daily,private_firm,53,71192,3212,none,True,Bhojpuri,True,0.99,True,0.246,2,0.851
1284,West Bengal,Male,Unmarried,Muslim,OBC,Rural,Secondary (10-11),casual_daily,private_individual,24,48851,2510,none,False,Hindi,False,0.868,True,0.35,3,0.745
1285,Maharashtra,Female,Married,Buddhist,Dalit (SC),Rural,1-4 yrs,casual_daily,mgnrega,25,668,358,none,False,Marathi,False,0.99,True,0.072,1,0.978
1286,Maharashtra,Male,Married,Muslim,Muslim,Urban,1-4 yrs,casual_daily,private_individual,23,25676,2487,none,True,Marathi,False,0.99,True,0.058,1,0.983
1287,Odisha,Male,Married,Hindu,Adivasi (ST),Rural,Middle (6-9),casual_daily,private_firm,24,22389,2434,none,False,Odia,False,0.99,True,0.236,2,0.854
1288,West Bengal,Male,Unmarried,Muslim,Muslim,Rural,Primary (5),casual_piecework,private_individual,19,14238,225,none,False,Hindi,False,0.924,True,0.326,1,0.902
1289,Madhya Pradesh,Male,Married,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,48,11241,1630,none,True,Hindi,False,0.99,True,0.579,3,0.676
1290,Karnataka,Female,Married,Hindu,Forward caste,Rural,1-4 yrs,casual_daily,private_individual,29,46628,2533,none,False,Kannada,False,0.99,True,0.091,1,0.973
1291,West Bengal,Male,Married,Muslim,Muslim,Rural,Primary (5),casual_daily,private_individual,20,33768,4000,none,False,Bengali,False,0.868,True,0.137,1,0.959
1292,Maharashtra,Female,Married,Buddhist,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,36,17250,1923,none,False,Marathi,False,0.99,True,0.205,2,0.864
1293,Delhi,Male,Unmarried,Muslim,Dalit (SC),Urban,Primary (5),regular_informal,private_individual,18,41160,1475,none,False,Hindi,False,0.504,True,0.236,2,0.854
1294,Punjab,Male,Married,Hindu,Dalit (SC),Urban,Graduate (15),regular_informal,private_firm,26,72314,2979,written,True,Hindi,False,0.468,True,0.479,5,0.556
1295,Gujarat,Male,Married,Hindu,Adivasi (ST),Rural,Graduate (15),casual_piecework,private_individual,23,48566,2877,none,False,Gujarati,False,0.99,True,0.3,4,0.685
1296,Madhya Pradesh,Male,Unmarried,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,private_firm,21,27397,1659,none,False,Hindi,False,0.868,True,0.332,2,0.825
1297,Andhra Pradesh,Male,Unmarried,Hindu,OBC,Urban,Middle (6-9),regular_informal,private_individual,20,51601,1373,none,False,Telugu,False,0.42,False,0.187,3,0.394
1298,Andhra Pradesh,Male,Unmarried,Hindu,OBC,Urban,Middle (6-9),casual_daily,private_individual,22,71186,1119,none,False,Telugu,False,0.868,True,0.265,3,0.771
1299,Chhattisgarh,Male,Married,Hindu,Brahmin,Urban,Graduate (15),regular_informal,other_govt_program,54,1343,2821,none,False,Hindi,False,0.42,False,0.189,5,0.243
1300,Tamil Nadu,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,29,42720,3368,none,True,Tamil,False,0.99,True,0.113,2,0.891
1301,Karnataka,Male,Unmarried,Hindu,OBC,Rural,Middle (6-9),casual_daily,private_individual,31,12315,1713,none,False,Kannada,False,0.868,False,0.326,2,0.427
1302,Jammu & Kashmir,Female,Married,Hindu,Dalit (SC),Urban,1-4 yrs,short_term_contract,private_individual,24,31897,1449,verbal,True,Hindi,False,0.807,True,0.459,1,0.862
1303,Punjab,Male,Unmarried,Sikh,Dalit (SC),Urban,Higher Sec (12-14),regular_informal,private_firm,27,58913,2934,written,False,Hindi,False,0.36,True,0.656,4,0.578
1304,Haryana,Female,Married,Hindu,Brahmin,Rural,Graduate (15),casual_daily,other,35,34464,1994,none,False,Hindi,False,0.99,True,0.478,4,0.632
1305,Chhattisgarh,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,24,46787,1576,none,True,Hindi,False,0.99,True,0.29,2,0.838
1306,Karnataka,Male,Married,Hindu,Dalit (SC),Rural,Middle (6-9),casual_daily,private_individual,41,26246,2553,none,True,Kannada,False,0.99,True,0.582,2,0.75
1307,Uttar Pradesh,Male,Married,Hindu,Dalit (SC),Rural,Primary (5),casual_daily,private_individual,27,40744,789,none,False,Bhojpuri,True,0.99,True,0.311,1,0.907
1308,West Bengal,Male,Unmarried,Hindu,Forward caste,Urban,Higher Sec (12-14),regular_informal,private_firm,24,162779,2864,written,False,Bengali,False,0.3,False,0.908,4,0.103
1309,Himachal Pradesh,Male,Married,Hindu,Forward caste,Rural,Middle (6-9),casual_daily,mgnrega,49,26528,1598,none,False,Hindi,False,0.868,True,0.335,2,0.824
1310,Jharkhand,Female,Married,Tribal,Adivasi (ST),Urban,Middle (6-9),casual_daily,other_govt_program,48,95557,2649,none,True,Santali,True,0.99,True,0.274,2,0.843
1311,Punjab,Male,Married,Hindu,Dalit (SC),Urban,Primary (5),short_term_contract,private_individual,31,47705,2792,verbal,False,Hindi,False,0.54,False,0.455,2,0.388
1312,West Bengal,Female,Unmarried,Hindu,Forward caste,Urban,Graduate (15),regular_informal,private_firm,25,76191,2897,written,True,Bengali,False,0.448,True,0.869,5,0.439
1313,Odisha,Female,Married,Hindu,Adivasi (ST),Rural,1-4 yrs,casual_daily,mgnrega,25,13094,799,none,False,Odia,False,0.99,True,0.123,1,0.963
1314,Uttar Pradesh,Male,Married,Hindu,OBC,Rural,Primary (5),casual_daily,private_individual,47,13291,805,none,False,Bhojpuri,True,0.868,True,0.45,1,0.865
1315,Rajasthan,Male,Married,Christian,Christian/Sikh/Jain,Rural,Graduate (15),casual_daily,mgnrega,64,38248,460,none,False,Hindi,False,0.868,True,0.47,4,0.634
